"","image","plate","column","row","particles","area","perim","mean","circ","AR","round","solidity","r","g","b","sqmm"
"375","IMG_2110 2.jpg",4,11,"G",1,7394,528.215,100.108,0.333,3.344,0.299,0.711,116.471,125.026,58.877,4.10147046108436
"376","IMG_2110 2.jpg",4,11,"H",1,26189,1082.011,63.51,0.281,1.343,0.745,0.752,76.407,89.598,24.43,14.5271043961778
"377","IMG_2110 2.jpg",4,12,"A",2,7245,480.357,72.015,0.787,1.665,0.625,0.9505,89.7265,94.952,31.4225,4.018819785036
"378","IMG_2110 2.jpg",4,12,"B",2,18215,802.506,73.8805,0.608,2.1905,0.4655,0.9105,88.379,99.002,34.1395,10.103906471281
"379","IMG_2110 2.jpg",4,12,"C",2,14203,703.879,83.666,0.6265,1.8335,0.546,0.9015,98.707,109.367,43.023,7.87843994573725
"380","IMG_2110 2.jpg",4,12,"D",3,12065,869.01,66.956,0.632,2.41433333333333,0.524,0.942333333333333,79.4023333333333,91.6246666666667,29.7336666666667,6.69248594982186
"381","IMG_2110 2.jpg",4,12,"E",1,2495,260.409,72.608,0.462,3.635,0.275,0.911,84.177,92.639,40.928,1.38398279691716
"382","IMG_2110 2.jpg",4,12,"F",2,23967,1018.756,76.348,0.5725,1.6385,0.6265,0.873,91.547,103.23,34.254,13.294555388262
"383","IMG_2110 2.jpg",4,12,"G",1,8529,413.144,75.203,0.628,1.773,0.564,0.893,92.098,102.38,31.336,4.73105782561381
"384","IMG_2110 2.jpg",4,12,"H",1,10894,468.943,61.652,0.623,2.209,0.453,0.907,75.623,85.234,24.113,6.04292929443509
"385","IMG_2112 2.jpg",5,1,"A",3,5753,592.34,79.104,0.54,2.054,0.504666666666667,0.875,91.1853333333333,96.92,49.1233333333333,2.97254012224825
"386","IMG_2112 2.jpg",5,1,"B",2,33640,1210.656,73.8725,0.5765,1.9775,0.5065,0.879,85.743,98.993,36.75,17.381583471655
"387","IMG_2112 2.jpg",5,1,"C",2,26731,1043.544,80.302,0.616,1.8145,0.555,0.9015,93.767,106.319,40.7965,13.8117451777886
"388","IMG_2112 2.jpg",5,1,"D",2,30597,1125.284,80.6595,0.6055,2.149,0.4715,0.879,94.5185,106.403,41.0085,15.8092838728367
"389","IMG_2112 2.jpg",5,1,"E",1,29347,1015.058,78.579,0.358,1.24,0.806,0.8,92.615,104.668,38.508,15.1634164727306
"390","IMG_2112 2.jpg",5,1,"F",1,13520,735.311,84.187,0.314,1.377,0.726,0.713,99.147,109.432,43.997,6.98570179954742
"391","IMG_2112 2.jpg",5,1,"G",2,16564,822.021,82.039,0.59,2.0645,0.49,0.873,95.6585,106.0225,44.3225,8.55851809228576
"392","IMG_2112 2.jpg",5,1,"H",1,17562,752.867,74.772,0.389,2.261,0.442,0.771,88.286,98.559,37.389,9.07417862453046
"393","IMG_2112 2.jpg",5,2,"A",2,32464,1351.894,77.205,0.501,1.9195,0.5255,0.8435,90.608,103.6935,37.284,16.7739514216352
"394","IMG_2112 2.jpg",5,2,"B",3,45314,1890.116,102.284666666667,0.444,1.72066666666667,0.665,0.847333333333333,123.129,127.857333333333,55.88,23.4134682947257
"395","IMG_2112 2.jpg",5,2,"C",1,51703,1261.693,76.925,0.408,1.846,0.542,0.837,90.068,103.12,37.59,26.714625750148
"396","IMG_2112 2.jpg",5,2,"D",1,14960,593.813,77.496,0.533,2.464,0.406,0.889,90.548,103.746,38.114,7.72974104446963
"397","IMG_2112 2.jpg",5,2,"E",1,39088,1361.048,84.155,0.265,1.453,0.688,0.753,98.73,110.108,43.524,20.1965319482773
"398","IMG_2112 2.jpg",5,2,"F",1,12254,489.588,74.192,0.642,1.514,0.66,0.879,87.204,100.726,34.674,6.33156729671998
"399","IMG_2112 2.jpg",5,2,"G",1,21277,829.436,73.716,0.389,2.229,0.449,0.773,85.795,99.361,35.931,10.9936965376457
"400","IMG_2112 2.jpg",5,2,"H",1,24824,970.33,75.247,0.331,1.244,0.804,0.778,88.678,100.444,36.563,12.8264098721868
"401","IMG_2112 2.jpg",5,3,"A",1,15346,551.671,81.099,0.634,1.564,0.639,0.879,95.373,109.536,38.512,7.92918489762239
"402","IMG_2112 2.jpg",5,3,"B",1,38773,1436.119,78.125,0.236,1.093,0.915,0.762,91.814,105.248,37.287,20.0337733634506
"403","IMG_2112 2.jpg",5,3,"C",1,9228,410.96,102.195,0.687,1.917,0.522,0.946,118.844,128.011,59.83,4.76805149454317
"404","IMG_2112 2.jpg",5,3,"D",1,961,223.078,98.802,0.243,4.845,0.206,0.716,111.241,115.663,69.291,0.496542857201558
"405","IMG_2112 2.jpg",5,3,"E",2,17454,795.821,118.985,0.6545,1.5715,0.671,0.91,141.3575,144.1,71.471,9.01837568116129
"406","IMG_2112 2.jpg",5,3,"F",2,27167,1104.739,80.6025,0.553,1.438,0.698,0.853,94.925,107.0605,39.772,14.0370237269456
"407","IMG_2112 2.jpg",5,3,"G",2,16115,844.105,93.7575,0.5685,2.124,0.4805,0.8775,109.3255,119.664,52.159,8.32652252216765
"408","IMG_2112 2.jpg",5,3,"H",1,16630,660.566,82.81,0.479,1.173,0.852,0.841,98.718,108.755,40.946,8.59261989101136
"409","IMG_2112 2.jpg",5,4,"A",1,25641,1257.308,72.236,0.204,1.378,0.726,0.72,86.817,97.074,32.847,13.2485488048961
"410","IMG_2112 2.jpg",5,4,"B",2,15207,756.892,76.8535,0.6675,1.949,0.514,0.928,92.985,102.5625,35.035,7.85736444273059
"411","IMG_2112 2.jpg",5,4,"C",2,26862,1196.58,72.0985,0.5165,2.084,0.4815,0.818,84.4075,97.0105,34.849,13.8794320813197
"412","IMG_2112 2.jpg",5,4,"D",3,30186,1531.055,68.9286666666667,0.544666666666667,1.808,0.561333333333333,0.831,81.9046666666667,93.5886666666667,31.3516666666667,15.5969226716818
"413","IMG_2112 2.jpg",5,4,"E",1,14401,722.222,74.747,0.347,1.889,0.529,0.751,89.404,100.218,34.692,7.44090914314219
"414","IMG_2112 2.jpg",5,4,"F",3,17646,932.005,88.5756666666667,0.729666666666667,1.561,0.646666666666667,0.935,106.751333333333,113.814666666667,45.2206666666667,9.11758091381759
"415","IMG_2112 2.jpg",5,4,"G",3,20289,1057.727,71.6353333333333,0.677666666666667,1.8,0.558333333333333,0.933333333333333,86.5726666666666,95.0983333333333,33.2086666666667,10.4832029446019
"416","IMG_2112 2.jpg",5,4,"H",1,17036,722.566,82.024,0.41,2.024,0.494,0.81,101.075,106.271,38.643,8.80239762256582
"417","IMG_2112 2.jpg",5,5,"A",1,12988,640.583,66.464,0.398,1.353,0.739,0.855,79.492,90.391,29.552,6.71082063406227
"418","IMG_2112 2.jpg",5,5,"B",1,18892,896.732,76.867,0.295,2.217,0.451,0.747,93.37,101.606,35.571,9.76138153824333
"419","IMG_2112 2.jpg",5,5,"C",1,39890,938.774,79.374,0.569,1.028,0.973,0.896,90.399,101.39,46.23,20.6109204721854
"420","IMG_2112 2.jpg",5,5,"D",2,14621,829.092,71.8,0.4975,2.7195,0.373,0.832,88.323,96.628,30.4865,7.55458180556086
"421","IMG_2112 2.jpg",5,5,"E",1,21928,957.543,71.381,0.301,1.451,0.689,0.818,82.984,96.55,34.476,11.330064279621
"422","IMG_2112 2.jpg",5,5,"F",2,21026,1035.141,78.3035,0.5065,1.759,0.5955,0.8325,93.989,104.1195,36.787,10.8640063637044
"423","IMG_2112 2.jpg",5,5,"G",1,29175,1323.065,65.866,0.209,1.871,0.535,0.727,78.948,91.093,27.498,15.074545118476
"424","IMG_2112 2.jpg",5,5,"H",1,17095,781.477,68.166,0.352,2.223,0.45,0.73,81.507,93.175,29.766,8.83288256385083
"425","IMG_2112 2.jpg",5,6,"A",3,25599,1350.462,74.8973333333333,0.539333333333333,2.27733333333333,0.472666666666667,0.873666666666667,91.3536666666667,99.8576666666667,33.502,13.2268476602525
"426","IMG_2112 2.jpg",5,6,"B",1,19422,727.453,70.786,0.461,1.626,0.615,0.827,82.022,96.248,34.006,10.0352293158883
"427","IMG_2112 2.jpg",5,6,"C",2,9814,603.713,68.812,0.606,1.4705,0.6845,0.9015,81.5495,91.372,33.565,5.0708341317129
"428","IMG_2112 2.jpg",5,6,"D",2,34570,1657.908,71.7655,0.476,1.5065,0.6735,0.811,85.135,96.8685,33.1825,17.8621088173339
"429","IMG_2112 2.jpg",5,6,"E",2,13527,781.134,72.2595,0.558,1.6625,0.6315,0.864,87.869,95.921,32.8995,6.98931865698802
"430","IMG_2112 2.jpg",5,6,"F",3,11613,832.992,76.0993333333333,0.617666666666667,2.24433333333333,0.466,0.916,90.6096666666667,100.400666666667,37.3426666666667,6.00036649394558
"431","IMG_2112 2.jpg",5,6,"G",1,14587,679.352,62.784,0.397,1.422,0.703,0.823,74.037,86.528,27.751,7.53701421227797
"432","IMG_2112 2.jpg",5,6,"H",4,32162,1716.853,73.51475,0.6255,1.76925,0.60325,0.87975,89.22225,96.2495,35.0215,16.6179098577695
"433","IMG_2113 2.jpg",5,7,"A",1,23935,994.732,65.747,0.304,1.721,0.581,0.713,76.469,90.676,30.075,12.5669644834981
"434","IMG_2113 2.jpg",5,7,"B",2,21283,910.146,72.943,0.6275,1.6585,0.6045,0.911,88.459,97.095,33.2445,11.1745437686355
"435","IMG_2113 2.jpg",5,7,"C",2,11007,612.34,81.465,0.7395,1.684,0.597,0.945,97.9895,105.7455,40.729,5.779176021302
"436","IMG_2113 2.jpg",5,7,"D",1,3036,221.38,80.185,0.778,1.468,0.681,0.957,95.594,105.332,39.714,1.59403819393775
"437","IMG_2113 2.jpg",5,7,"E",1,17304,875.377,82.913,0.284,1.759,0.569,0.753,101.466,107.389,39.867,9.08538765082309
"438","IMG_2113 2.jpg",5,7,"F",4,23832,1456.587,74.7095,0.619,1.95875,0.559,0.867,91.47075,101.30625,31.355,12.5128847951003
"439","IMG_2113 2.jpg",5,7,"G",2,24658,1144.58,61.6885,0.485,2.1145,0.4735,0.84,75.207,86.449,23.403,12.9465723933192
"440","IMG_2113 2.jpg",5,7,"H",2,30664,1517.741,75.8195,0.3735,2.0635,0.5925,0.8035,94.424,101.1085,31.9245,16.0999957769787
"441","IMG_2113 2.jpg",5,8,"A",1,28743,1242.823,60.392,0.234,1.845,0.542,0.791,69.983,85.615,25.634,15.0913833360846
"442","IMG_2113 2.jpg",5,8,"B",3,28115,1269.467,74.4566666666667,0.628,2.00433333333333,0.501666666666667,0.913333333333333,88.7613333333333,101.524,33.1263333333333,14.7616547505138
"443","IMG_2113 2.jpg",5,8,"C",1,9404,577.754,84.022,0.354,1.31,0.763,0.765,99.897,110.912,41.374,4.93752805526701
"444","IMG_2113 2.jpg",5,8,"D",3,29475,1233.852,74.5426666666667,0.708666666666667,1.73533333333333,0.587666666666667,0.931,88.1613333333333,101.009333333333,34.3486666666667,15.4757166555716
"445","IMG_2113 2.jpg",5,8,"E",1,24680,991.401,74.007,0.316,1.344,0.744,0.802,88.101,101.181,32.756,12.9581233947246
"446","IMG_2113 2.jpg",5,8,"F",2,18840,810.749,81.3435,0.715,1.592,0.6465,0.9275,99.053,108.5305,36.4665,9.89185756712361
"447","IMG_2113 2.jpg",5,8,"G",2,29286,1439.775,77.192,0.4325,2.2575,0.478,0.8075,92.879,103.289,35.417,15.3764830525893
"448","IMG_2113 2.jpg",5,8,"H",2,25574,1008.514,67.5105,0.6205,1.851,0.545,0.885,81.506,93.539,27.405,13.4275140881964
"449","IMG_2113 2.jpg",5,9,"A",1,21161,1117.869,55.58,0.213,1.54,0.649,0.766,63.443,78.508,24.793,11.1104882153876
"450","IMG_2113 2.jpg",5,9,"B",2,32696,1156.496,71.8485,0.6095,1.7195,0.5825,0.892,86.0905,99.469,29.935,17.1668882704179
"451","IMG_2113 2.jpg",5,9,"C",2,11387,614.239,76.3925,0.722,1.5145,0.68,0.93,91.479,103.1375,34.605,5.97869331830343
"452","IMG_2113 2.jpg",5,9,"D",3,23778,1130.697,69.5683333333333,0.701333333333333,1.87433333333333,0.535666666666667,0.92,82.1593333333333,96.0976666666667,30.38,12.4845323371054
"453","IMG_2113 2.jpg",5,9,"E",1,17002,757.578,68.072,0.372,1.226,0.815,0.803,79.462,94.008,30.599,8.9268239042588
"454","IMG_2113 2.jpg",5,9,"F",1,16285,760.122,75.489,0.354,1.499,0.667,0.732,92.086,102.709,31.655,8.5503662675482
"455","IMG_2113 2.jpg",5,9,"G",2,37091,1477.859,72.4435,0.4555,1.906,0.5725,0.821,87.2375,98.4595,31.5465,19.474463323895
"456","IMG_2113 2.jpg",5,9,"H",2,24514,1097.099,68.994,0.5865,1.469,0.722,0.851,83.517,94.9925,28.524,12.870965838666
"457","IMG_2113 2.jpg",5,10,"A",2,16352,850.347,72.998,0.5355,2.221,0.4515,0.874,87.634,97.5325,33.8945,8.58554431728266
"458","IMG_2113 2.jpg",5,10,"B",3,19342,1047.183,87.497,0.656333333333333,1.84966666666667,0.550333333333333,0.907333333333333,104.411333333333,112.765333333333,45.244,10.1554304173729
"459","IMG_2113 2.jpg",5,10,"C",1,23416,1047.484,67.694,0.268,1.998,0.5,0.755,80.104,94.224,28.668,12.2944658594356
"460","IMG_2113 2.jpg",5,10,"D",1,18939,808.891,63.727,0.364,1.254,0.798,0.786,74.378,89.968,26.782,9.94383707344767
"461","IMG_2113 2.jpg",5,10,"E",2,30689,1275.367,73.771,0.489,1.972,0.52,0.8275,88.209,99.291,33.769,16.1131219149393
"462","IMG_2113 2.jpg",5,10,"F",4,23997,1381.875,87.1375,0.6355,1.712,0.6115,0.87875,104.649,111.83525,44.95875,12.5995173056404
"463","IMG_2113 2.jpg",5,10,"G",1,37224,1438.06,63.546,0.226,1.233,0.811,0.625,76.685,90.307,23.649,19.5442943778455
"464","IMG_2113 2.jpg",5,10,"H",2,42528,1735.984,72.226,0.3555,2.1755,0.463,0.7345,89.6535,97.282,29.6615,22.3291358075708
"465","IMG_2113 2.jpg",5,11,"A",1,28722,1194.497,72.649,0.253,1.05,0.952,0.791,86.733,97.297,33.854,15.0803573801977
"466","IMG_2113 2.jpg",5,11,"B",1,8176,535.973,74.624,0.358,2.191,0.456,0.692,89.537,99.929,34.476,4.29277215864133
"467","IMG_2113 2.jpg",5,11,"C",3,30503,1448.747,72.1063333333333,0.611666666666667,1.69433333333333,0.618666666666667,0.867666666666667,86.413,98.45,31.4233333333333,16.0154634485123
"468","IMG_2113 2.jpg",5,11,"D",2,26186,1079.484,71.565,0.548,1.791,0.6175,0.8575,85.278,97.319,32.0635,13.7488419454723
"469","IMG_2113 2.jpg",5,11,"E",1,17172,749.134,66.254,0.385,1.458,0.686,0.8,78.68,92.519,27.396,9.01608164239101
"470","IMG_2113 2.jpg",5,11,"F",2,18381,1064.773,75.443,0.336,4.536,0.289,0.8465,90.433,98.2635,37.551,9.65086167416662
"471","IMG_2113 2.jpg",5,11,"G",1,45078,1006.288,73.409,0.559,1.228,0.814,0.904,84.678,95.582,39.855,23.668001879554
"472","IMG_2113 2.jpg",5,11,"H",2,39838,1745.606,62.2665,0.407,1.882,0.575,0.82,74.9535,87.2045,24.59,20.916763363008
"473","IMG_2113 2.jpg",5,12,"A",1,17048,680.825,80.463,0.462,1.067,0.937,0.839,95.332,106.465,39.652,8.95097599810634
"474","IMG_2113 2.jpg",5,12,"B",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"475","IMG_2113 2.jpg",5,12,"C",1,35372,1220.337,70.141,0.298,1.175,0.851,0.787,82.868,95.904,31.494,18.5719100777227
"476","IMG_2113 2.jpg",5,12,"D",3,10212,653.211,69.6243333333333,0.675333333333333,2.14233333333333,0.553,0.925,82.037,90.1733333333333,36.707,5.36176483415426
"477","IMG_2113 2.jpg",5,12,"E",2,35942,1571.658,66.496,0.498,1.7295,0.582,0.81,78.251,91.452,29.786,18.8711860232249
"478","IMG_2113 2.jpg",5,12,"F",3,35654,1503.499,70.7656666666667,0.583666666666667,1.952,0.517333333333333,0.885,84.8266666666667,95.5186666666667,31.8356666666667,18.7199729139185
"479","IMG_2113 2.jpg",5,12,"G",2,24387,978.773,67.1395,0.639,2.074,0.4825,0.9035,80.67,92.681,28.0165,12.8042850578261
"480","IMG_2113 2.jpg",5,12,"H",2,24136,991.785,66.752,0.6165,2.1295,0.4705,0.9095,80.456,92.156,27.6065,12.6724986327015
"481","IMG_2115.jpg",6,1,"A",2,17961,855.703,61.1735,0.6605,1.428,0.701,0.9285,72.3365,84.732,26.341,6.83018253169348
"482","IMG_2115.jpg",6,1,"B",4,29812,1391.231,87.86575,0.6845,1.533,0.711,0.9315,105.88875,112.09975,45.59525,11.3368632946298
"483","IMG_2115.jpg",6,1,"C",2,35532,1195.852,67.348,0.624,2.208,0.4585,0.926,81.3405,93.6715,27.0425,13.5120564398493
"484","IMG_2115.jpg",6,1,"D",3,36167,1301.935,73.6163333333333,0.699666666666667,1.63566666666667,0.642666666666667,0.918,88.283,98.202,34.362,13.7535333012504
"485","IMG_2115.jpg",6,1,"E",1,1692,274.149,76.363,0.283,5.618,0.178,0.719,89.151,91.779,47.998,0.643431259040441
"486","IMG_2115.jpg",6,1,"F",2,47284,1493.274,59.6785,0.5695,1.845,0.569,0.8765,73.9155,84.56,20.7,17.9810896291183
"487","IMG_2115.jpg",6,1,"G",1,14872,768.607,65.041,0.316,2.08,0.481,0.712,82.004,85.78,27.367,5.65550217757059
"488","IMG_2115.jpg",6,1,"H",2,28156,1013.828,54.6875,0.6885,1.8375,0.546,0.9245,67.846,80.0705,16.0675,10.7071220623775
"489","IMG_2115.jpg",6,2,"A",1,20279,647.026,69.792,0.609,1.5,0.667,0.871,84.446,97.814,27.182,7.711668145438
"490","IMG_2115.jpg",6,2,"B",1,18759,908.573,76.845,0.286,1.565,0.639,0.732,92.589,101.833,36.066,7.1336447921629
"491","IMG_2115.jpg",6,2,"C",1,6337,460.09,81.886,0.376,4.052,0.247,0.829,96.973,106.646,42.071,2.40982499322652
"492","IMG_2115.jpg",6,2,"D",6,15984,1345.575,89.6603333333333,0.532666666666667,2.27566666666667,0.502833333333333,0.869666666666667,105.133166666667,109.352333333333,54.357,6.07837189391395
"493","IMG_2115.jpg",6,2,"E",2,17743,897.501,78.832,0.549,2.1995,0.4555,0.8775,94.101,104.663,37.793,6.74728181392113
"494","IMG_2115.jpg",6,2,"F",1,12016,610.039,51.843,0.406,2.2,0.454,0.778,64.444,74.565,16.476,4.56942671904843
"495","IMG_2115.jpg",6,2,"G",1,10068,505.227,53.276,0.496,2.62,0.382,0.885,68.253,74.898,16.727,3.82864415840376
"496","IMG_2115.jpg",6,2,"H",2,39424,1436.463,57.586,0.525,1.7975,0.558,0.8575,72.024,81.64,19.1455,14.992100447051
"497","IMG_2115.jpg",6,3,"A",2,17849,1020.372,73.389,0.3585,2.898,0.5325,0.8225,88.81,95.0805,36.318,6.78759133724163
"498","IMG_2115.jpg",6,3,"B",3,26071,1378.463,93.7373333333333,0.464,2.783,0.536666666666667,0.847666666666667,110.229333333333,115.665,55.2596666666667,9.91424134423365
"499","IMG_2115.jpg",6,3,"C",1,2183,262.108,82.88,0.399,3.524,0.284,0.845,97.217,100.121,51.115,0.830148013289174
"500","IMG_2115.jpg",6,3,"D",1,1648,242.35,83.265,0.353,3.374,0.296,0.765,95.104,99.965,54.606,0.626699004077214
"501","IMG_2115.jpg",6,3,"E",3,26771,1130.538,88.625,0.625666666666667,1.67566666666667,0.611666666666667,0.936,103.668666666667,114.485,47.7796666666667,10.1804363095577
"502","IMG_2115.jpg",6,3,"F",2,20226,826.104,71.181,0.7045,1.6895,0.6195,0.9405,89.7105,96.9765,26.791,7.69151338377775
"503","IMG_2115.jpg",6,3,"G",1,12417,552.156,95.114,0.512,1.52,0.658,0.821,114.245,120.207,50.968,4.72191840632692
"504","IMG_2115.jpg",6,3,"H",2,15503,807.377,81.2495,0.596,1.617,0.639,0.916,99.7775,104.9725,38.9035,5.89545792488414
"505","IMG_2115.jpg",6,4,"A",2,26604,956.163,60.7725,0.7015,1.8195,0.5505,0.9555,73.071,87.0475,22.039,10.1169297964018
"506","IMG_2115.jpg",6,4,"B",2,8815,653.352,68.414,0.527,1.7055,0.5865,0.8525,82.367,88.7335,34.1425,3.35215517047369
"507","IMG_2115.jpg",6,4,"C",3,23499,1083.769,84.0353333333333,0.726333333333333,1.485,0.688,0.932,102.714,109.085333333333,40.3616666666667,8.93616498592868
"508","IMG_2115.jpg",6,4,"D",2,29129,1050.195,85.6865,0.6595,1.68,0.615,0.9155,102.894,113.3605,40.6825,11.0771330641779
"509","IMG_2115.jpg",6,4,"E",2,10180,594.44,68.9955,0.6315,2.385,0.422,0.916,82.2615,92.365,32.3515,3.87123535285561
"510","IMG_2115.jpg",6,4,"F",3,25014,1285.131,63.343,0.559333333333333,1.808,0.568666666666667,0.899666666666667,78.6693333333333,85.3206666666667,26.0423333333333,9.51228694659432
"511","IMG_2115.jpg",6,4,"G",2,24133,893.502,62.4965,0.747,1.646,0.608,0.957,75.624,88.9595,22.8765,9.1772615688079
"512","IMG_2115.jpg",6,4,"H",1,19451,797.963,85.372,0.384,1.934,0.517,0.775,102.886,111.072,42.298,7.39679752931183
"513","IMG_2115.jpg",6,5,"A",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"514","IMG_2115.jpg",6,5,"B",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"515","IMG_2115.jpg",6,5,"C",1,2256,210.693,113.126,0.639,1.881,0.532,0.943,129.703,134.655,75.247,0.857908345387255
"516","IMG_2115.jpg",6,5,"D",1,4722,315.831,80.755,0.595,1.401,0.714,0.924,96.685,100.316,45.279,1.79567518037173
"517","IMG_2115.jpg",6,5,"E",2,11735,544.157,83.5825,0.7045,1.4845,0.6925,0.922,95.615,106.5395,48.6495,4.46256845439691
"518","IMG_2115.jpg",6,5,"F",5,41283,1930.501,77.9006,0.6678,1.788,0.5848,0.9384,95.3236,102.143,36.2572,15.6990382192474
"519","IMG_2115.jpg",6,5,"G",2,10605,662.549,90.969,0.6085,1.466,0.7155,0.9135,109.0665,114.353,49.6755,4.0328537246595
"520","IMG_2115.jpg",6,5,"H",3,7095,713.478,79.9176666666667,0.502666666666667,1.87133333333333,0.557666666666667,0.853333333333333,96.6096666666667,97.15,45.9546666666667,2.69807611282029
"521","IMG_2116.jpg",6,6,"A",1,29821,1014.146,71.376,0.364,1.767,0.566,0.758,82.955,96.873,34.211,11.6075610926609
"522","IMG_2116.jpg",6,6,"B",1,4691,298.693,88.142,0.661,2.015,0.496,0.941,102.475,111.149,50.78,1.82593035396775
"523","IMG_2116.jpg",6,6,"C",2,34498,1225.367,68.984,0.597,1.93,0.5335,0.8755,81.299,95.421,30.116,13.4280420701726
"524","IMG_2116.jpg",6,6,"D",1,29652,990.798,65.81,0.38,1.458,0.686,0.798,76.369,90.929,30.085,11.5417793340123
"525","IMG_2116.jpg",6,6,"E",2,8023,665.796,92.244,0.4365,2.504,0.4755,0.8485,109.27,115.08,52.4175,3.12288195051871
"526","IMG_2116.jpg",6,6,"F",3,26759,1192.639,78.9463333333333,0.693333333333333,1.69266666666667,0.598,0.929333333333333,95.7846666666667,105.123666666667,35.9286666666667,10.4157046134775
"527","IMG_2116.jpg",6,6,"G",1,7788,395.789,70.155,0.625,1.455,0.687,0.89,85.359,95.105,30.125,3.03141027429137
"528","IMG_2116.jpg",6,6,"H",3,40377,1528.671,59.3983333333333,0.642,2.03466666666667,0.551666666666667,0.902,71.8536666666667,83.1573333333333,23.096,15.7163909405576
"529","IMG_2116.jpg",6,7,"A",1,17520,643.754,81.898,0.531,2.078,0.481,0.876,95.845,108.017,41.781,6.81950539362929
"530","IMG_2116.jpg",6,7,"B",3,32505,1346.219,87.6043333333333,0.670333333333333,1.65866666666667,0.604333333333333,0.924333333333333,103.959,114.504,44.5023333333333,12.6522844075297
"531","IMG_2116.jpg",6,7,"C",1,10508,482.759,89.78,0.567,2.064,0.485,0.885,106.111,114.546,48.807,4.09014627147583
"532","IMG_2116.jpg",6,7,"D",4,42932,1846.778,71.31875,0.633,2.2795,0.47825,0.9205,84.35075,97.01475,32.51375,16.7109021437952
"533","IMG_2116.jpg",6,7,"E",2,10125,693.536,79.4275,0.5155,2.621,0.386,0.9205,93.0645,101.788,43.5515,3.94106690128405
"534","IMG_2116.jpg",6,7,"F",1,16557,605.495,69.056,0.568,1.602,0.624,0.845,82.3,93.299,31.514,6.44466614168494
"535","IMG_2116.jpg",6,7,"G",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"536","IMG_2116.jpg",6,7,"H",2,18721,972.33,62.439,0.5895,1.7595,0.6235,0.8545,77.6,83.724,25.9915,7.28698404532727
"537","IMG_2116.jpg",6,8,"A",1,23667,968.597,79.414,0.317,1.714,0.583,0.736,93.496,104.97,39.67,9.21217089903107
"538","IMG_2116.jpg",6,8,"B",1,13391,535.914,73.174,0.586,1.33,0.752,0.862,87.914,99.295,32.413,5.21232858025626
"539","IMG_2116.jpg",6,8,"C",2,8066,550.7,74.463,0.623,2.069,0.5665,0.9345,88.0455,96.2165,39.076,3.13961932106243
"540","IMG_2116.jpg",6,8,"D",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"541","IMG_2116.jpg",6,8,"E",1,4662,432.801,79.614,0.313,2.661,0.376,0.763,92.532,97.818,48.443,1.81464235988012
"542","IMG_2116.jpg",6,8,"F",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"543","IMG_2116.jpg",6,8,"G",1,3980,392.215,86.581,0.325,1.485,0.673,0.846,101.541,105.173,52.965,1.54917987823314
"544","IMG_2116.jpg",6,8,"H",1,4242,288.534,73.011,0.64,1.971,0.507,0.927,85.873,91.588,41.577,1.65116106619723
